dateiname	tbeg_klass_art	erlaeuterung
rk20021119_2bvr178002	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021121_1bvr201502	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021121_2bvr154802	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021125_2bvr133502	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021125_2bvr179302	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021127_2bvr048300	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021127_2bvr172802	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021204_1bvr157402	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20021204_1bvr204602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021212_2bvr163202	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021216_2bvr169702	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021219_2bvr125502	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021220_2bvr086301	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20021220_2bvr181502	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20021230_2bvr178602	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20030107_2bvr071002	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030128_2bvr001103	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20030205_1bvr019203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030205_1bvr152602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030210_1bvr013103	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030213_2bvr006103	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030218_2bvr111401	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030221_2bvr128602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030224_2bvr208602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030226_2bvr099000	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030226_2bvr146402	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030226_2bvr182501	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030227_2bvr019003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030227_2bvr089702	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20030312_2bvr051101	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030312_2bvr099602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030318_2bvr024602	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030324_2bvr019201	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030331_2bvr177902	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20030402_2bvr088901	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20030429_1bvr068303	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030430_2bvr028303	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030505_2bvr204202	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030509_2bvr138202	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20030512_2bvr057003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030515_1bvr055203	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20030520_1bvr092203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030528_2bvr058403	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030602_2bvr059203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030603_2bvr044203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030610_2bvr079003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030912_2bvr131103	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030919_1bvr169803	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030922_2bvr092201	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20030925_2bvr133703	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030925_2bvr158003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030929_1bvr167703	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030930_1bvr073201	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20030930_2bvr039903	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031002_2bvr066003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031009_2bvr104803	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031009_2bvr149703	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031013_2bvr132102	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031021_2bvr152803	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031110_2bvr174503	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20031126_1bvr090803	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031203_2bvr066603	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031203_2bvr200003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031204_2bvr032803	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031204_2bvr179903	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20031215_1bvr134503	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040115_2bvr189503	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040128_2bvr015204	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040129_1bvr234103	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20040129_2bvr091702	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20040129_2bvr182003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040218_1bvr215203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040225_1bvr025004	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040301_2bvr225103	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040311_2bvr147801	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20040315_2bvr153003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040322_1bvr168201	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040325_2bvr059601	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040325_2bvr204801	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040329_1bvr149800	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040329_1bvr177002	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040331_1bvr052504	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040331_1bvr136301	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040402_2bvr038604	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20040421_2bvr058104	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040425_2bvr071904	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040505_2bvr212303	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040509_2bvr048004	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040519_1bvr071104	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040527_2bvr055404	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040609_1bvr087204	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20040629_2bvr121704	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040701_2bvr015004	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040701_2bvr116704	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040702_1bvr135104	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20040719_1bvr091203	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040723_2bvr105604	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040727_1bvr078704	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040729_1bvr132204	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20040729_1bvr137404	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20040831_1bvr207303	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20040902_1bvr025202	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20041015_2bvr180204	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050121_2bvr226103	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050209_1bvr275104	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050307_2bvr137802	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050307_2bvr165802	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050407_1bvr133304	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050422_1bvr086205	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20050503_2bvr073603	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050511_2bvr024505	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050628_2bvr101905	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20050629_2bvr086605	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050727_2bvr028205	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20050727_2bvr102105	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20050921_2bvr133805	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20051208_2bvr176904	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20051216_2bvr190405	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060117_1bvr146505	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20060118_2bvr194205	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060119_2bvr003006	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060120_1bvr268305	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060202_2bvr015506	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060214_2bvr010906	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060215_2bvr023106	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060216_1bvr025406	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20060223_2bvr222405	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060228_2bvr015706	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060419_2bvr030006	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060529_1bvr043003	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20060602_1bvr135003	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060627_2bvr113506	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060704_2bvr046001	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20060706_2bvr113106	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20060711_2bvr116306	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20060714_2bvr037500	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20060918_2bvr244804	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20061204_1bvr101401	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20061219_1bvr293506	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070116_1bvr241205	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070301_2bvr039207	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20070305_1bvr030507	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070404_1bvr063107	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070413_1bvr028405	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070416_2bvr072507	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070503_1bvr184705	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20070514_1bvr097107	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20070530_1bvr075607	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20070605_1bvr142907	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070606_1bvr142407	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070611_1bvr103307	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070613_1bvr085107	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070717_1bvr171007	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20070808_2bvr160907	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20070814_2bvr118607	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20071128_1bvr275507	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080204_2bvr021408	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080211_2bvr193407	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080213_2bvr025608	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20080215_1bvr015108	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080228_1bvr177805	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080305_2bvr251607	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20080317_1bvr009606	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080402_2bvr217307	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20080430_2bvr070608	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20080527_1bvr047808	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080609_2bvr094708	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20080630_1bvr115908	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080724_2bvr130408	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080731_1bvr084008	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080826_2bvr151608	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080909_1bvr057208	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20080910_2bvr071908	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20080917_1bvr117308	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20080929_2bvr168208	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20081007_2bvr110308	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20081029_2bvr120307	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20081029_2bvr126807	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20081105_1bvr100808	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20081112_1bvr245706	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20081112_1bvr245906	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20081208_1bvr339608	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090121_1bvr005809	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090217_1bvr307807	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090219_2bvr019109	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090226_1bvr039009	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090312_1bvr125008	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090317_1bvr043209	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090402_1bvr240506	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090504_1bvr046006	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090504_1bvr099506	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090505_1bvr025509	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090505_1bvr097109	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090507_2bvr080609	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20090522_2bvr224004	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090527_1bvr068509	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090610_1bvr119609	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090706_2bvr070309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090722_1bvr124309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090730_2bvr142209	Regeln-Absatz	automatisch annotiert in Absatz-Tags
rk20090730_2bvr157509	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090813_1bvr173709	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090902_2bvr165209	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20090914_1bvr199309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090923_1bvr168109	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20090928_1bvr194309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091014_1bvr243009	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091014_1bvr243609	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091030_1bvr244209	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091102_1bvr171609	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091116_1bvr254509	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091124_1bvr332408	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091125_1bvr246409	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091207_1bvr308307	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20091208_1bvr277409	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100105_1bvr297306	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100105_1bvr298306	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100105_1bvr303906	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100201_1bvr002010	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100208_2bvr255009	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100301_1bvr024910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100305_1bvr234908	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100312_1bvr078408	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20100315_1bvr228809	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100407_1bvr061210	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100407_1bvr068810	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100407_1bvr081008	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100408_1bvr086210	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100408_1bvr147309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100414_1bvr285607	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100510_1bvr136009	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100511_2bvr051110	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100522_2bvr178309	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100614_1bvr215706	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20100726_2bvr224408	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100809_2bvr061910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100904_1bvr229810	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100908_2bvr143410	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100914_1bvr087210	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20100914_1bvr249409	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20101014_1bvr036409	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20101014_2bvr174410	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20101018_2bvr217410	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20101028_2bvr081610	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20101108_1bvr259010	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110106_1bvr156510	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110217_1bvr027911	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110302_2bvr019411	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110302_2bvr057909	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20110308_1bvr114910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110308_1bvr188010	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110309_1bvr014211	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110316_1bvr041211	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110316_1bvr044111	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110324_1bvr048811	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110324_1bvr055511	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110324_2bvr006911	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110329_1bvr050811	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110330_1bvr214910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110413_1bvr082211	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110418_1bvr087411	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110418_1bvr095611	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110420_1bvr062411	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110505_1bvr201810	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110622_2bvr121910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110718_1bvr158411	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110720_1bvr326910	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110822_1bvr257010	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110829_1bvr310810	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20110907_1bvr216111	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20111005_2bvr106411	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20111130_2bvr235811	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20111206_1bvr233611	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20111207_2bvr244911	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20111221_1bvr193308	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20120112_1bvr276111	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20120410_1bvr041312	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20120411_1bvr035512	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20120416_1bvr052311	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20120507_1bvr265308	SVM-WE-Satz	automatisch annotiert in Absatz-Tags
rk20120822_2bvr185812	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121010_2bvr202512	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121024_2bvr143211	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121112_1bvr000412	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121114_2bvr291510	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121205_1bvr033609	Regeln-Satz	automatisch annotiert in Absatz-Tags
rk20121205_1bvr227009	Regeln-Satz	automatisch annotiert in Absatz-Tags
